"Country or Area","Year(s)","Value","Value Footnotes"
"Azerbaijan","2007","80.8",""
"Azerbaijan","2006","86.0",""
"Azerbaijan","2005","88.8",""
"Azerbaijan","2004","87.0",""
"Azerbaijan","2003","87.4",""
"Azerbaijan","2002","82.3",""
"Azerbaijan","2001","81.1",""
"Azerbaijan","2000","81.4",""
"Bahamas","2012","53.9",""
"Bahamas","2011","54.4",""
"Bahamas","2010","53.3",""
"Bahamas","2009","52.6",""
"Bahamas","2008","54.1",""
"Bahamas","2007","55.0",""
"Bahamas","2006","52.8",""
"Bahamas","2005","55.6",""
"Bahamas","2004","52.2",""
"Bahamas","2003","52.9",""
"Bahamas","2002","52.2",""
"Bahamas","2001","52.1",""
"Bahamas","2000","52.0",""
"Bahrain","2012","28.1",""
"Bahrain","2011","30.1",""
"Bahrain","2010","28.7",""
"Bahrain","2009","27.4",""
"Bahrain","2008","26.7",""
"Bahrain","2007","29.0",""
"Bahrain","2006","30.9",""
"Bahrain","2005","31.7",""
"Bahrain","2004","32.6",""
"Bahrain","2003","33.1",""
"Bahrain","2002","33.6",""
"Bahrain","2001","33.3",""
"Bahrain","2000","32.7",""
"Bangladesh","2012","65.6",""
"Bangladesh","2011","61.8",""
"Bangladesh","2010","63.5",""
"Bangladesh","2009","63.4",""
"Bangladesh","2008","64.4",""
"Bangladesh","2007","65.6",""
"Bangladesh","2006","63.5",""
"Bangladesh","2005","65.1",""
"Bangladesh","2004","61.2",""
"Bangladesh","2003","62.4",""
"Bangladesh","2002","60.3",""
"Bangladesh","2001","60.1",""
"Bangladesh","2000","61.0",""
"Barbados","2012","34.4",""
"Barbados","2011","34.0",""
"Barbados","2010","35.0",""
"Barbados","2009","33.3",""
"Barbados","2008","32.6",""
"Barbados","2007","33.3",""
"Barbados","2006","35.2",""
"Barbados","2005","35.6",""
"Barbados","2004","34.9",""
"Barbados","2003","33.9",""
"Barbados","2002","31.2",""
"Barbados","2001","32.4",""
"Barbados","2000","34.2",""
"Belarus","2012","22.8",""
"Belarus","2011","29.5",""
"Belarus","2010","22.3",""
"Belarus","2009","36.0",""
"Belarus","2008","34.9",""
"Belarus","2007","30.9",""
"Belarus","2006","29.8",""
"Belarus","2005","27.1",""
"Belarus","2004","25.3",""
"Belarus","2003","26.2",""
"Belarus","2002","29.5",""
"Belarus","2001","28.5",""
"Belarus","2000","24.5",""
"Belgium","2012","24.1",""
"Belgium","2011","24.1",""
"Belgium","2010","24.9",""
"Belgium","2009","24.0",""
"Belgium","2008","25.1",""
"Belgium","2007","26.7",""
"Belgium","2006","26.2",""
"Belgium","2005","23.9",""
"Belgium","2004","24.0",""
"Belgium","2003","24.8",""
"Belgium","2002","26.2",""
"Belgium","2001","24.6",""
"Belgium","2000","25.4",""
"Belize","2012","35.1",""
"Belize","2011","33.5",""
"Belize","2010","34.0",""
"Belize","2009","33.7",""
"Belize","2008","35.3",""
"Belize","2007","36.5",""
"Belize","2006","39.3",""
"Belize","2005","40.5",""
"Belize","2004","42.9",""
"Belize","2003","42.9",""
"Belize","2002","43.9",""
"Belize","2001","42.5",""
"Belize","2000","47.4",""
"Benin","2012","48.5",""
"Benin","2011","47.9",""
"Benin","2010","48.8",""
"Benin","2009","46.7",""
"Benin","2008","49.1",""
"Benin","2007","49.3",""
"Benin","2006","49.8",""
"Benin","2005","50.3",""
"Benin","2004","52.3",""
"Benin","2003","52.3",""
"Benin","2002","55.8",""
"Benin","2001","50.8",""
"Benin","2000","55.8",""
"Bhutan","2012","16.1",""
"Bhutan","2011","16.1",""
"Bhutan","2010","15.4",""
"Bhutan","2009","15.0",""
"Bhutan","2008","13.9",""
"Bhutan","2007","15.2",""
"Bhutan","2006","22.2",""
"Bhutan","2005","25.7",""
"Bhutan","2004","27.5",""
"Bhutan","2003","25.9",""
"Bhutan","2002","16.2",""
"Bhutan","2001","21.6",""
"Bhutan","2000","20.7",""
"Bolivia (Plurinational State of)","2012","28.3",""
"Bolivia (Plurinational State of)","2011","29.2",""
"Bolivia (Plurinational State of)","2010","33.8",""
"Bolivia (Plurinational State of)","2009","33.9",""
"Bolivia (Plurinational State of)","2008","35.0",""
"Bolivia (Plurinational State of)","2007","31.9",""
"Bolivia (Plurinational State of)","2006","30.1",""
"Bolivia (Plurinational State of)","2005","33.8",""
"Bolivia (Plurinational State of)","2004","37.5",""
"Bolivia (Plurinational State of)","2003","39.9",""
"Bolivia (Plurinational State of)","2002","37.2",""
"Bolivia (Plurinational State of)","2001","40.7",""
"Bolivia (Plurinational State of)","2000","39.9",""
"Bosnia and Herzegovina","2012","28.9",""
"Bosnia and Herzegovina","2011","28.7",""
"Bosnia and Herzegovina","2010","29.1",""
"Bosnia and Herzegovina","2009","29.4",""
"Bosnia and Herzegovina","2008","32.3",""
"Bosnia and Herzegovina","2007","36.3",""
"Bosnia and Herzegovina","2006","39.9",""
"Bosnia and Herzegovina","2005","42.7",""
"Bosnia and Herzegovina","2004","42.8",""
"Bosnia and Herzegovina","2003","31.4",""
"Bosnia and Herzegovina","2002","37.5",""
"Bosnia and Herzegovina","2001","40.1",""
"Bosnia and Herzegovina","2000","43.3",""
"Botswana","2012","43.6",""
"Botswana","2011","38.4",""
"Botswana","2010","37.2",""
"Botswana","2009","30.8",""
"Botswana","2008","30.4",""
"Botswana","2007","29.7",""
"Botswana","2006","29.4",""
"Botswana","2005","27.3",""
"Botswana","2004","29.9",""
"Botswana","2003","35.9",""
"Botswana","2002","24.6",""
"Botswana","2001","27.8",""
"Botswana","2000","37.8",""
"Brazil","2012","53.6",""
"Brazil","2011","54.3",""
"Brazil","2010","53.0",""
"Brazil","2009","56.4",""
"Brazil","2008","57.2",""
"Brazil","2007","58.2",""
"Brazil","2006","58.3",""
"Brazil","2005","59.9",""
"Brazil","2004","53.0",""
"Brazil","2003","55.6",""
"Brazil","2002","55.4",""
"Brazil","2001","57.7",""
"Brazil","2000","59.7",""
"Brunei Darussalam","2012","8.2",""
"Brunei Darussalam","2011","8.0",""
"Brunei Darussalam","2010","7.8",""
"Brunei Darussalam","2009","8.0",""
"Brunei Darussalam","2008","8.9",""
"Brunei Darussalam","2007","11.3",""
"Brunei Darussalam","2006","13.2",""
"Brunei Darussalam","2005","14.5",""
"Brunei Darussalam","2004","16.3",""
"Brunei Darussalam","2003","16.3",""
"Brunei Darussalam","2002","17.6",""
"Brunei Darussalam","2001","18.9",""
"Brunei Darussalam","2000","13.5",""
"Bulgaria","2012","43.7",""
"Bulgaria","2011","44.7",""
"Bulgaria","2010","44.3",""
"Bulgaria","2009","44.7",""
"Bulgaria","2008","41.5",""
"Bulgaria","2007","41.8",""
"Bulgaria","2006","43.1",""
"Bulgaria","2005","39.1",""
"Bulgaria","2004","39.2",""
"Bulgaria","2003","37.9",""
"Bulgaria","2002","38.7",""
"Bulgaria","2001","41.6",""
"Bulgaria","2000","39.1",""
"Burkina Faso","2012","45.7",""
"Burkina Faso","2011","50.5",""
"Burkina Faso","2010","44.6",""
"Burkina Faso","2009","50.6",""
"Burkina Faso","2008","41.0",""
"Burkina Faso","2007","39.7",""
"Burkina Faso","2006","43.1",""
"Burkina Faso","2005","40.5",""
"Burkina Faso","2004","46.3",""
"Burkina Faso","2003","53.6",""
"Burkina Faso","2002","56.1",""
"Burkina Faso","2001","62.6",""
"Burkina Faso","2000","60.4",""
"Burundi","2012","40.5",""
"Burundi","2011","36.7",""
"Burundi","2010","37.7",""
"Burundi","2009","55.6",""
"Burundi","2008","57.3",""
"Burundi","2007","62.3",""
"Burundi","2006","68.8",""
"Burundi","2005","68.2",""
"Burundi","2004","62.8",""
"Burundi","2003","71.7",""
"Burundi","2002","66.5",""
"Burundi","2001","64.7",""
"Burundi","2000","69.4",""
"Cabo Verde","2012","22.6",""
"Cabo Verde","2011","24.5",""
"Cabo Verde","2010","23.2",""
"Cabo Verde","2009","23.7",""
"Cabo Verde","2008","23.4",""
"Cabo Verde","2007","21.3",""
"Cabo Verde","2006","22.5",""
"Cabo Verde","2005","24.9",""
"Cabo Verde","2004","25.1",""
"Cabo Verde","2003","25.0",""
"Cabo Verde","2002","24.7",""
"Cabo Verde","2001","24.6",""
"Cabo Verde","2000","26.8",""
"Cambodia","2012","75.3",""
"Cambodia","2011","77.4",""
"Cambodia","2010","77.5",""
"Cambodia","2009","80.6",""
"Cambodia","2008","81.4",""
"Cambodia","2007","76.3",""
"Cambodia","2006","82.4",""
"Cambodia","2005","77.9",""
"Cambodia","2004","67.6",""
"Cambodia","2003","67.9",""
"Cambodia","2002","76.9",""
"Cambodia","2001","79.9",""
"Cambodia","2000","79.5",""
"Cameroon","2012","66.5",""
"Cameroon","2011","65.3",""
"Cameroon","2010","69.9",""
"Cameroon","2009","73.5",""
"Cameroon","2008","79.3",""
"Cameroon","2007","77.4",""
"Cameroon","2006","77.5",""
"Cameroon","2005","77.0",""
"Cameroon","2004","75.6",""
"Cameroon","2003","73.0",""
"Cameroon","2002","73.3",""
"Cameroon","2001","75.8",""
"Cameroon","2000","79.0",""
"Canada","2012","30.0",""
"Canada","2011","29.6",""
"Canada","2010","29.2",""
"Canada","2009","29.1",""
"Canada","2008","29.5",""
"Canada","2007","29.8",""
"Canada","2006","30.2",""
"Canada","2005","29.8",""
"Canada","2004","29.7",""
"Canada","2003","29.8",""
"Canada","2002","30.5",""
"Canada","2001","30.0",""
"Canada","2000","29.7",""
"Central African Republic","2012","50.3",""
"Central African Republic","2011","48.6",""
"Central African Republic","2010","49.8",""
"Central African Republic","2009","58.1",""
"Central African Republic","2008","46.8",""
"Central African Republic","2007","46.5",""
"Central African Republic","2006","51.2",""
"Central African Republic","2005","50.0",""
"Central African Republic","2004","54.6",""
"Central African Republic","2003","51.3",""
"Central African Republic","2002","50.0",""
"Central African Republic","2001","52.4",""
"Central African Republic","2000","49.8",""
"Chad","2012","68.7",""
"Chad","2011","70.4",""
"Chad","2010","75.2",""
"Chad","2009","78.5",""
"Chad","2008","78.4",""
"Chad","2007","76.7",""
"Chad","2006","67.9",""
"Chad","2005","58.9",""
"Chad","2004","64.4",""
"Chad","2003","53.2",""
"Chad","2002","69.0",""
"Chad","2001","60.2",""
"Chad","2000","57.5",""
"Chile","2012","51.4",""
"Chile","2011","51.6",""
"Chile","2010","51.9",""
"Chile","2009","52.1",""
"Chile","2008","55.8",""
"Chile","2007","57.5",""
"Chile","2006","59.0",""
"Chile","2005","61.0",""
"Chile","2004","60.9",""
"Chile","2003","61.5",""
"Chile","2002","57.5",""
"Chile","2001","57.2",""
"Chile","2000","56.7",""
"China","2012","44.0",""
"China","2011","44.1",""
"China","2010","45.7",""
"China","2009","47.5",""
"China","2008","50.1",""
"China","2007","53.1",""
"China","2006","59.4",""
"China","2005","61.2",""
"China","2004","62.0",""
"China","2003","63.8",""
"China","2002","64.2",""
"China","2001","64.4",""
"China","2000","61.7",""
"Colombia","2012","24.2",""
"Colombia","2011","24.8",""
"Colombia","2010","26.4",""
"Colombia","2009","26.6",""
"Colombia","2008","29.0",""
"Colombia","2007","27.4",""
"Colombia","2006","25.8",""
"Colombia","2005","25.8",""
"Colombia","2004","24.0",""
"Colombia","2003","17.3",""
"Colombia","2002","19.7",""
"Colombia","2001","21.3",""
"Colombia","2000","20.7",""
"Comoros","2012","44.1",""
"Comoros","2011","59.8",""
"Comoros","2010","58.8",""
"Comoros","2009","55.8",""
"Comoros","2008","41.0",""
"Comoros","2007","43.3",""
"Comoros","2006","45.0",""
"Comoros","2005","47.8",""
"Comoros","2004","48.4",""
"Comoros","2003","50.8",""
"Comoros","2002","51.7",""
"Comoros","2001","61.3",""
"Comoros","2000","56.3",""
"Congo","2012","26.1",""
"Congo","2011","32.6",""
"Congo","2010","39.5",""
"Congo","2009","49.6",""
"Congo","2008","40.6",""
"Congo","2007","39.1",""
"Congo","2006","37.0",""
"Congo","2005","40.8",""
"Congo","2004","46.4",""
"Congo","2003","50.2",""
"Congo","2002","47.5",""
"Congo","2001","45.2",""
"Congo","2000","42.5",""
"Cook Islands","2012","8.9",""
"Cook Islands","2011","9.0",""
"Cook Islands","2010","5.8",""
"Cook Islands","2009","5.8",""
"Cook Islands","2008","8.0",""
"Cook Islands","2007","6.8",""
"Cook Islands","2006","7.2",""
"Cook Islands","2005","5.7",""
"Cook Islands","2004","9.6",""
"Cook Islands","2003","8.9",""
"Cook Islands","2002","8.6",""
"Cook Islands","2001","6.6",""
"Cook Islands","2000","9.9",""
"Costa Rica","2012","25.4",""
"Costa Rica","2011","25.3",""
"Costa Rica","2010","26.5",""
"Costa Rica","2009","27.5",""
"Costa Rica","2008","30.5",""
"Costa Rica","2007","32.8",""
"Costa Rica","2006","31.0",""
"Costa Rica","2005","29.4",""
"Costa Rica","2004","27.5",""
"Costa Rica","2003","24.7",""
"Costa Rica","2002","24.2",""
"Costa Rica","2001","24.8",""
"Costa Rica","2000","21.4",""
"Côte d’Ivoire","2012","72.5",""
"Côte d’Ivoire","2011","75.5",""
"Côte d’Ivoire","2010","73.5",""
"Côte d’Ivoire","2009","73.5",""
"Côte d’Ivoire","2008","75.5",""
"Côte d’Ivoire","2007","77.6",""
"Côte d’Ivoire","2006","76.9",""
"Côte d’Ivoire","2005","76.6",""
"Côte d’Ivoire","2004","71.8",""
"Côte d’Ivoire","2003","71.0",""
"Côte d’Ivoire","2002","67.9",""
"Côte d’Ivoire","2001","73.9",""
"Côte d’Ivoire","2000","71.5",""
"Croatia","2012","17.7",""
"Croatia","2011","17.5",""
"Croatia","2010","15.2",""
"Croatia","2009","15.1",""
"Croatia","2008","15.1",""
"Croatia","2007","13.0",""
"Croatia","2006","13.9",""
"Croatia","2005","14.0",""
"Croatia","2004","18.9",""
"Croatia","2003","17.4",""
"Croatia","2002","20.0",""
"Croatia","2001","16.7",""
"Croatia","2000","13.9",""
"Cuba","2012","5.9",""
"Cuba","2011","5.0",""
"Cuba","2010","4.8",""
"Cuba","2009","4.2",""
"Cuba","2008","4.6",""
"Cuba","2007","5.2",""
"Cuba","2006","7.7",""
"Cuba","2005","8.0",""
"Cuba","2004","10.9",""
"Cuba","2003","10.6",""
"Cuba","2002","11.9",""
"Cuba","2001","9.6",""
"Cuba","2000","9.2",""
"Cyprus","2012","56.9",""
"Cyprus","2011","56.7",""
"Cyprus","2010","56.7",""
"Cyprus","2009","55.3",""
"Cyprus","2008","58.6",""
"Cyprus","2007","57.4",""
"Cyprus","2006","57.6",""
"Cyprus","2005","58.2",""
"Cyprus","2004","56.2",""
"Cyprus","2003","54.9",""
"Cyprus","2002","55.0",""
"Cyprus","2001","57.6",""
"Cyprus","2000","58.4",""
"Czech Republic","2012","15.2",""
"Czech Republic","2011","15.8",""
"Czech Republic","2010","16.2",""
"Czech Republic","2009","16.0",""
"Czech Republic","2008","17.5",""
"Czech Republic","2007","14.8",""
"Czech Republic","2006","13.3",""
"Czech Republic","2005","12.7",""
"Czech Republic","2004","10.9",""
"Czech Republic","2003","10.2",""
"Czech Republic","2002","9.5",""
"Czech Republic","2001","10.2",""
"Czech Republic","2000","9.7",""
"Democratic Republic of the Congo","2012","48.7",""
"Democratic Republic of the Congo","2011","49.2",""
"Democratic Republic of the Congo","2010","54.6",""
"Democratic Republic of the Congo","2009","57.9",""
"Democratic Republic of the Congo","2008","52.9",""
"Democratic Republic of the Congo","2007","66.4",""
"Democratic Republic of the Congo","2006","72.6",""
"Democratic Republic of the Congo","2005","76.4",""
"Democratic Republic of the Congo","2004","78.8",""
"Democratic Republic of the Congo","2003","78.3",""
"Democratic Republic of the Congo","2002","94.0",""
"Democratic Republic of the Congo","2001","94.7",""
"Democratic Republic of the Congo","2000","95.9",""
"Denmark","2012","14.5",""
"Denmark","2011","14.7",""
"Denmark","2010","14.9",""
"Denmark","2009","15.0",""
"Denmark","2008","15.3",""
"Denmark","2007","15.6",""
"Denmark","2006","15.4",""
"Denmark","2005","15.5",""
"Denmark","2004","15.7",""
"Denmark","2003","15.5",""
"Denmark","2002","15.5",""
"Denmark","2001","15.8",""
"Denmark","2000","16.1",""
"Djibouti","2012","40.3",""
"Djibouti","2011","42.6",""
"Djibouti","2010","42.1",""
"Djibouti","2009","29.1",""
"Djibouti","2008","28.6",""
"Djibouti","2007","30.9",""
"Djibouti","2006","33.3",""
"Djibouti","2005","31.5",""
"Djibouti","2004","32.0",""
"Djibouti","2003","33.0",""
"Djibouti","2002","35.5",""
"Djibouti","2001","35.1",""
"Djibouti","2000","32.2",""
"Dominica","2012","28.0",""
"Dominica","2011","29.0",""
"Dominica","2010","30.5",""
"Dominica","2009","33.7",""
"Dominica","2008","37.8",""
"Dominica","2007","37.5",""
"Dominica","2006","35.8",""
"Dominica","2005","37.9",""
"Dominica","2004","34.9",""
"Dominica","2003","33.9",""
"Dominica","2002","32.7",""
"Dominica","2001","32.3",""
"Dominica","2000","31.0",""
"Dominican Republic","2012","49.1",""
"Dominican Republic","2011","50.7",""
"Dominican Republic","2010","49.6",""
"Dominican Republic","2009","52.3",""
"Dominican Republic","2008","49.1",""
"Dominican Republic","2007","53.3",""
"Dominican Republic","2006","53.0",""
"Dominican Republic","2005","57.0",""
"Dominican Republic","2004","60.7",""
"Dominican Republic","2003","61.4",""
"Dominican Republic","2002","68.1",""
"Dominican Republic","2001","68.9",""
"Dominican Republic","2000","65.5",""
"Ecuador","2012","55.2",""
"Ecuador","2011","63.9",""
"Ecuador","2010","63.2",""
"Ecuador","2009","64.2",""
"Ecuador","2008","63.9",""
"Ecuador","2007","65.6",""
"Ecuador","2006","68.4",""
"Ecuador","2005","72.3",""
"Ecuador","2004","72.8",""
"Ecuador","2003","75.0",""
"Ecuador","2002","66.3",""
"Ecuador","2001","65.5",""
"Ecuador","2000","68.8",""
"Egypt","2012","61.0",""
"Egypt","2011","59.3",""
"Egypt","2010","60.6",""
"Egypt","2009","58.7",""
"Egypt","2008","57.8",""
"Egypt","2007","58.6",""
"Egypt","2006","56.3",""
"Egypt","2005","60.8",""
"Egypt","2004","61.9",""
"Egypt","2003","61.8",""
"Egypt","2002","59.7",""
"Egypt","2001","59.5",""
"Egypt","2000","59.5",""
"El Salvador","2012","37.2",""
"El Salvador","2011","36.4",""
"El Salvador","2010","37.9",""
"El Salvador","2009","39.5",""
"El Salvador","2008","40.3",""
"El Salvador","2007","40.7",""
"El Salvador","2006","37.8",""
"El Salvador","2005","47.0",""
"El Salvador","2004","50.2",""
"El Salvador","2003","52.7",""
"El Salvador","2002","53.0",""
"El Salvador","2001","53.5",""
"El Salvador","2000","53.9",""
"Equatorial Guinea","2012","45.7",""
"Equatorial Guinea","2011","45.8",""
"Equatorial Guinea","2010","32.9",""
"Equatorial Guinea","2009","28.6",""
"Equatorial Guinea","2008","46.9",""
"Equatorial Guinea","2007","31.2",""
"Equatorial Guinea","2006","33.6",""
"Equatorial Guinea","2005","43.3",""
"Equatorial Guinea","2004","46.7",""
"Equatorial Guinea","2003","34.1",""
"Equatorial Guinea","2002","48.8",""
"Equatorial Guinea","2001","27.1",""
"Equatorial Guinea","2000","22.6",""
"Eritrea","2012","52.5",""
"Eritrea","2011","49.5",""
"Eritrea","2010","54.8",""
"Eritrea","2009","55.3",""
"Eritrea","2008","43.2",""
"Eritrea","2007","54.7",""
"Eritrea","2006","54.4",""
"Eritrea","2005","61.2",""
"Eritrea","2004","58.1",""
"Eritrea","2003","60.0",""
"Eritrea","2002","55.7",""
"Eritrea","2001","61.3",""
"Eritrea","2000","60.9",""
"Estonia","2012","20.1",""
"Estonia","2011","19.5",""
"Estonia","2010","20.4",""
"Estonia","2009","21.7",""
"Estonia","2008","21.0",""
"Estonia","2007","23.6",""
"Estonia","2006","26.3",""
"Estonia","2005","23.1",""
"Estonia","2004","24.1",""
"Estonia","2003","23.2",""
"Estonia","2002","22.9",""
"Estonia","2001","21.4",""
"Estonia","2000","22.6",""
"Ethiopia","2012","51.6",""
"Ethiopia","2011","50.0",""
"Ethiopia","2010","45.1",""
"Ethiopia","2009","46.8",""
"Ethiopia","2008","48.1",""
"Ethiopia","2007","43.3",""
"Ethiopia","2006","44.7",""
"Ethiopia","2005","39.1",""
"Ethiopia","2004","42.8",""
"Ethiopia","2003","42.1",""
"Ethiopia","2002","46.0",""
"Ethiopia","2001","42.9",""
"Ethiopia","2000","46.4",""
"Fiji","2012","35.1",""
"Fiji","2011","34.7",""
"Fiji","2010","29.9",""
"Fiji","2009","30.6",""
"Fiji","2008","24.4",""
"Fiji","2007","25.4",""
"Fiji","2006","21.5",""
"Fiji","2005","18.6",""
"Fiji","2004","20.1",""
"Fiji","2003","19.5",""
"Fiji","2002","18.0",""
"Fiji","2001","19.9",""
"Fiji","2000","16.4",""
"Finland","2012","24.6",""
"Finland","2011","24.6",""
"Finland","2010","25.2",""
"Finland","2009","24.8",""
"Finland","2008","25.5",""
"Finland","2007","25.6",""
"Finland","2006","25.2",""
"Finland","2005","26.2",""
"Finland","2004","26.7",""
"Finland","2003","27.2",""
"Finland","2002","27.6",""
"Finland","2001","28.0",""
"Finland","2000","28.7",""
"France","2012","23.1",""
"France","2011","23.3",""
"France","2010","23.1",""
"France","2009","23.0",""
"France","2008","23.2",""
"France","2007","22.7",""
"France","2006","22.8",""
"France","2005","22.3",""
"France","2004","22.3",""
"France","2003","22.2",""
"France","2002","20.3",""
"France","2001","20.6",""
"France","2000","20.6",""
"Gabon","2012","48.8",""
"Gabon","2011","47.1",""
"Gabon","2010","52.6",""
"Gabon","2009","57.5",""
"Gabon","2008","60.3",""
"Gabon","2007","58.1",""
"Gabon","2006","59.0",""
"Gabon","2005","59.3",""
"Gabon","2004","56.7",""
"Gabon","2003","58.5",""
"Gabon","2002","65.0",""
"Gabon","2001","58.9",""
"Gabon","2000","59.7",""
"Gambia","2012","34.0",""
"Gambia","2011","37.7",""
"Gambia","2010","42.1",""
"Gambia","2009","42.0",""
"Gambia","2008","48.6",""
"Gambia","2007","50.8",""
"Gambia","2006","46.3",""
"Gambia","2005","46.5",""
"Gambia","2004","42.2",""
"Gambia","2003","49.7",""
"Gambia","2002","62.5",""
"Gambia","2001","65.9",""
"Gambia","2000","72.4",""
"Georgia","2012","82.0",""
"Georgia","2011","81.9",""
"Georgia","2010","77.2",""
"Georgia","2009","77.7",""
"Georgia","2008","80.2",""
"Georgia","2007","82.3",""
"Georgia","2006","78.9",""
"Georgia","2005","80.8",""
"Georgia","2004","84.7",""
"Georgia","2003","85.2",""
"Georgia","2002","84.0",""
"Georgia","2001","82.2",""
"Georgia","2000","83.0",""
"Germany","2012","23.7",""
"Germany","2011","23.6",""
"Germany","2010","23.3",""
"Germany","2009","23.2",""
"Germany","2008","23.6",""
"Germany","2007","23.6",""
"Germany","2006","23.6",""
"Germany","2005","23.4",""
"Germany","2004","23.2",""
"Germany","2003","21.5",""
"Germany","2002","21.0",""
"Germany","2001","20.7",""
"Germany","2000","20.5",""
"Ghana","2012","42.9",""
"Ghana","2011","44.1",""
"Ghana","2010","41.5",""
"Ghana","2009","42.2",""
"Ghana","2008","42.0",""
"Ghana","2007","37.6",""
"Ghana","2006","42.8",""
"Ghana","2005","33.7",""
"Ghana","2004","38.1",""
"Ghana","2003","48.7",""
"Ghana","2002","50.3",""
"Ghana","2001","43.2",""
"Ghana","2000","50.6",""
"Greece","2012","32.5",""
"Greece","2011","33.9",""
"Greece","2010","32.2",""
"Greece","2009","30.5",""
"Greece","2008","37.0",""
"Greece","2007","36.7",""
"Greece","2006","34.8",""
"Greece","2005","36.8",""
"Greece","2004","37.4",""
"Greece","2003","36.5",""
"Greece","2002","37.4",""
"Greece","2001","34.7",""
"Greece","2000","40.0",""
"Grenada","2012","53.4",""
"Grenada","2011","51.7",""
"Grenada","2010","54.9",""
